label,country,state,county,Event Start Date,Site.Ownership,Site.Access,Site.Classification,Site.Use,Survey.Class,Survey.Season,ANPA,CORA,COTO,COTOi,COTOp,COTOv,EPFU,LABO,LANO,MYAU,MYCA,MYCI,MYEV,MYGR,MYLU,MYSE,MYSO,MYSP,MYVE,PESU,TABR,UNKN,Total.Live,Total.Dead,Total.Bat.Count,vulnerable_c,vulnerable_p,Total.Species,h.density50,type,Event Type,Public,Number Affected,Event End Date,Species,release_date,status_season
WNS Positive,USA,Wisconsin,La Crosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/17,2016-17
Pd Positive,USA,Wisconsin,Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/17,2016-17
Pd Positive,USA,Wisconsin,Juneau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/17,2016-17
WNS Positive,USA,Wisconsin,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/17,2016-17
Pd Positive,USA,Wisconsin,Pepin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/3/18,2017-18
WNS Positive,USA,Wisconsin,St. Croix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/17,2016-17
Pd Positive,USA,Wisconsin,Polk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/17,2016-17
WNS Positive,USA,Wisconsin,Dodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/17,2016-17
WNS Positive,USA,Wisconsin,Sauk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/17,2016-17
Pd Positive,USA,Alabama,Blount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/19/17,2016-17
Pd Positive,USA,Alabama,Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/19/17,2016-17
Pd Positive,USA,Alabama,Bibb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/22/17,2016-17
WNS Positive,USA,Alabama,Shelby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/22/17,2016-17
WNS Positive,USA,Minnesota,Winona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/18,2017-18
WNS Positive,USA,Minnesota,Olmsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/12/17,2017-18
WNS Positive,USA,Minnesota,Wabasha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/18,2017-18
Pd Positive,USA,Minnesota,Fillmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/22/17,2016-17
Pd Positive,USA,Minnesota,Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/22/17,2016-17
WNS Positive,USA,Minnesota,Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/12/17,2017-18
Pd Positive,USA,Minnesota,Hennepin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/12/17,2017-18
WNS Positive,USA,Minnesota,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/22/17,2016-17
WNS Positive,USA,Minnesota,Pine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/12/17,2017-18
WNS Positive,USA,Minnesota,Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/22/17,2016-17
WNS Suspect,USA,Minnesota,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/15/17,2016-17
WNS Positive,USA,Minnesota,St. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/15/17,2016-17
Pd Positive,USA,Oklahoma,Le Flore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/22/18,2017-18
Pd Positive,USA,Oklahoma,Sequoyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/17/17,2016-17
Pd Positive,USA,Oklahoma,Woodward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/22/18,2017-18
Pd Positive,USA,Oklahoma,Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/17/17,2016-17
WNS Positive,USA,Oklahoma,Adair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/22/18,2017-18
WNS Positive,USA,Oklahoma,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/17/17,2016-17
WNS Positive,USA,Wyoming,Goshen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/10/22,2021-22
WNS Suspect,USA,Montana,Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/15/21,2020-21
WNS Positive,USA,Montana,Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/25/22,2021-22
Pd Positive,USA,Georgia,Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/17,2016-17
Pd Positive,USA,Georgia,Catoosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/17,2016-17
Pd Positive,USA,Washington,Benton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/23,2022-23
WNS Suspect,USA,Washington,Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/21,2020-21
Pd Positive,USA,Washington,Yakima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/20/21,2020-21
Pd Positive,USA,Washington,Thurston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/23,2022-23
WNS Positive,USA,Washington,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/19/19,2018-19
Pd Positive,USA,Washington,Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/14/22,2021-22
WNS Positive,USA,Washington,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/23,2022-23
WNS Positive,USA,Washington,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/14/22,2019-20
WNS Positive,USA,Washington,Chelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/31/21,2020-21
Pd Positive,USA,Georgia,Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/16/22,2021-22
Pd Positive,USA,Georgia,Twiggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/16/22,2021-22
Pd Positive,USA,Georgia,Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/28/22,2019-20
Pd Positive,USA,Georgia,Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/28/22,2019-20
WNS Positive,USA,Georgia,Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/16/22,2021-22
WNS Positive,USA,New Mexico,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/8/23,2022-23
WNS Positive,USA,New Mexico,De Baca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/8/23,2022-23
Pd Positive,USA,Georgia,Habersham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/9/20,2016-17
Pd Presumed,USA,California,San Bernardino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/20/21,2020-21
Pd Presumed,USA,California,Inyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/20/21,2020-21
Pd Positive,USA,Colorado,Baca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/30/23,2021-22
WNS Positive,USA,Colorado,Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/26/23,2022-23
Pd Positive,USA,Colorado,Larimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/8/22,2021-22
Pd Positive,USA,Colorado,Routt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/30/23,2021-22
Pd Presumed,USA,California,Shasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/20/21,2020-21
Pd Positive,USA,Wyoming,Albany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/6/23,2021-22
WNS Positive,USA,Wyoming,Carbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/3/22,2021-22
Pd Positive,USA,Idaho,Bear Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/6/22,2021-22
Pd Positive,USA,Wyoming,Platte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/22,2021-22
WNS Positive,USA,Nebraska,Cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/21,2020-21
Pd Positive,USA,Wyoming,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/6/23,2021-22
Pd Positive,USA,Wyoming,Converse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/12/23,2021-22
Pd Positive,USA,Wyoming,Niobrara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/12/23,2021-22
Pd Positive,USA,Wyoming,Fremont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/6/22,2021-22
WNS Positive,USA,South Dakota,Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/22/22,2021-22
Pd Positive,USA,Wyoming,Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/12/23,2021-22
WNS Positive,USA,South Dakota,Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/22/22,2021-22
WNS Positive,USA,Wyoming,Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/6/22,2021-22
Pd Positive,USA,Wyoming,Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/12/23,2021-22
Pd Positive,USA,Wyoming,Big Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/6/22,2021-22
WNS Positive,USA,Wyoming,Crook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/15/21,2020-21
WNS Positive,USA,South Dakota,Meade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/22/22,2021-22
Pd Positive,USA,Montana,Powder River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/7/22,2021-22
Pd Positive,USA,Montana,Big Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/7/22,2021-22
WNS Positive,USA,Montana,Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/12/21,2020-21
Pd Positive,USA,Montana,Gallatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/15/22,2021-22
WNS Positive,USA,Montana,Fallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/27/21,2020-21
Pd Positive,USA,Montana,Golden Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/7/22,2021-22
WNS Suspect,USA,North Dakota,Burleigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/21,2020-21
WNS Positive,USA,North Dakota,Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/21,2020-21
Pd Positive,USA,Montana,Garfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/12/21,2020-21
Pd Positive,USA,Montana,Richland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/7/20,2019-20
WNS Positive,USA,North Dakota,McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/21,2020-21
Pd Positive,USA,Montana,Chouteau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/7/22,2021-22
WNS Positive,USA,North Dakota,Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/21,2020-21
Pd Positive,USA,Montana,Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/12/21,2020-21
Pd Positive,USA,Montana,Blaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/7/22,2021-22
Pd Positive,USA,Montana,Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/7/20,2019-20
Pd Positive,USA,Montana,Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/7/22,2021-22
WNS Suspect,USA,Michigan,Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/9/20,2014-15
WNS Positive,USA,Georgia,Gilmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/9/20,2012-13
WNS Positive,USA,Arkansas,Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/28/22,2016-17
WNS Suspect,USA,Indiana,Jennings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/9/20,2012-13
WNS Suspect,USA,Missouri,Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/9/20,2009-10
WNS Positive,USA,Massachusetts,Dukes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/22/17,2016-17
Pd Positive,USA,Iowa,Jasper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/9/20,2015-16
Pd Positive,USA,Mississippi,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/26/21,2019-20
WNS Positive,USA,Mississippi,Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/10/22,2021-22
Pd Positive,USA,Mississippi,Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/26/21,2019-20
Pd Positive,USA,Mississippi,Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/17/22,2021-22
Pd Positive,USA,Mississippi,Tishomingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/17/22,2021-22
Pd Positive,USA,Mississippi,Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/26/21,2013-14
Pd Positive,USA,Mississippi,Jasper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/26/21,2013-14
Pd Positive,USA,Mississippi,Neshoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/26/21,2013-14
Pd Positive,USA,Mississippi,Winston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/26/21,2013-14
Pd Positive,USA,North Carolina,Macon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/7/22,2019-20
Pd Positive,USA,North Carolina,Polk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/7/22,2019-20
Pd Presumed,USA,North Carolina,Gaston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/26/19,2018-19
Pd Positive,USA,North Carolina,Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/26/19,2018-19
Pd Positive,USA,North Carolina,Rowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/26/19,2018-19
Pd Positive,USA,North Carolina,Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/26/19,2018-19
Pd Positive,USA,North Carolina,Caldwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/7/22,2019-20
Pd Positive,USA,North Carolina,Guilford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/7/22,2019-20
Pd Positive,USA,North Carolina,Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/7/17,2016-17
Pd Positive,USA,Georgia,Muscogee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/30/21,2020-21
WNS Suspect,USA,Oklahoma,Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/19,2018-19
Pd Positive,USA,Kansas,Rooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/19,2018-19
WNS Positive,USA,Pennsylvania,Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/12,2011-12
WNS Positive,USA,Pennsylvania,Tioga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/10,2009-10
WNS Positive,USA,Illinois,Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Suspect,USA,New York,Cattaraugus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/13,2012-13
WNS Positive,USA,Wisconsin,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/16,2015-16
WNS Positive,USA,New York,Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/10,2009-10
WNS Positive,USA,New York,Erie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/10,2009-10
WNS Positive,USA,New York,Onondaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/09,2008-09
WNS Positive,USA,Wisconsin,Dane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Suspect,USA,New York,Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/09,2008-09
WNS Suspect,USA,Wisconsin,Manitowoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/16,2015-16
WNS Positive,USA,New York,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/08,2007-08
WNS Positive,USA,Michigan,Manistee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Positive,USA,Michigan,Alpena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Wisconsin,Door,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Positive,USA,Michigan,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Positive,USA,Michigan,Mackinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Michigan,Dickinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Michigan,Alger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Positive,USA,Michigan,Gogebic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/16,2015-16
WNS Positive,USA,Michigan,Marquette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Positive,USA,Michigan,Ontonagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Michigan,Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Positive,USA,Michigan,Keweenaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
Pd Positive,USA,Alabama,Calhoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/16,2015-16
Pd Positive,USA,Georgia,Paulding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Georgia,Polk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,South Carolina,Richland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Suspect,USA,Georgia,Bartow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Georgia,Pickens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Alabama,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/16,2015-16
WNS Suspect,USA,Georgia,Chattooga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/16,2015-16
WNS Suspect,USA,Georgia,Floyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Positive,USA,Alabama,Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Suspect,USA,Georgia,Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/16,2015-16
WNS Positive,USA,Alabama,Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
Pd Positive,USA,Arkansas,Polk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
Pd Positive,USA,Arkansas,Garland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Suspect,USA,Alabama,Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Alabama,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/16,2015-16
Pd Positive,USA,Alabama,Colbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Positive,USA,Georgia,Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/13,2012-13
WNS Positive,USA,Georgia,Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/13,2012-13
Pd Positive,USA,Alabama,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/12,2011-12
WNS Positive,USA,Georgia,Rabun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Alabama,Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
Pd Positive,USA,Alabama,Lauderdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/12,2011-12
WNS Positive,USA,South Carolina,Oconee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,South Carolina,Pickens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/13,2012-13
WNS Positive,USA,Tennessee,Polk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Suspect,USA,North Carolina,Cherokee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Tennessee,Marion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/13,2012-13
WNS Positive,USA,Tennessee,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/12,2011-12
WNS Positive,USA,North Carolina,Transylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/11,2010-11
WNS Positive,USA,Tennessee,Giles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Positive,USA,Tennessee,Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/13,2012-13
WNS Positive,USA,Tennessee,Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/12,2011-12
WNS Positive,USA,Tennessee,Wayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Suspect,USA,North Carolina,Stanly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/15,2014-15
WNS Positive,USA,North Carolina,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/14,2013-14
WNS Positive,USA,Tennessee,Grundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/13,2012-13
WNS Positive,USA,Tennessee,Sequatchie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/13,2012-13
WNS Positive,USA,North Carolina,Rutherford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/13,2012-13
WNS Positive,USA,Tennessee,Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/13,2012-13
